0.3,0.1,1,134.69,119.86
0.3,0.1,1.1,195.09,60.062
0.3,0.2,0.9,113.28,138.09
0.3,0.2,1,145.16,103.46
0.3,0.2,1.1,174.34,74.959
0.3,0.2,1.2,211.23,41.942
0.3,0.3,0.8,103.75,144.87
0.3,0.3,0.9,127.1,116.88
0.3,0.3,1,146.6,96.283
0.3,0.3,1.1,166.05,77.73
0.3,0.3,1.2,187.82,58.613
0.3,0.3,1.3,217.8,34.079
0.3,0.4,0.7,97.804,148.07
0.3,0.4,0.8,116.39,123.23
0.3,0.4,0.9,131.51,105.88
0.3,0.4,1,145.88,91.263
0.3,0.4,1.1,160.56,77.73
0.3,0.4,1.2,176.45,64.193
0.3,0.4,1.3,195.09,49.332
0.3,0.4,1.4,221.52,29.409
0.3,0.5,0.6,93.471,149.41
0.3,0.5,0.7,108.8,126.28
0.3,0.5,0.8,121.2,110.76
0.3,0.5,0.9,132.79,98.193
0.3,0.5,1,144.3,87.076
0.3,0.5,1.1,156.15,76.628
0.3,0.5,1.2,168.8,66.283
0.3,0.5,1.3,182.89,55.451
0.3,0.5,1.4,199.73,43.153
0.3,0.5,1.5,223.95,26.232
0.3,0.6,0.5,90,149.41
0.3,0.6,0.6,102.84,127.21
0.3,0.6,0.7,113.28,112.88
0.3,0.6,0.8,123.02,101.66
0.3,0.6,0.9,132.58,92.035
0.3,0.6,1,142.25,83.28
0.3,0.6,1.1,152.26,74.959
0.3,0.6,1.2,162.84,66.742
0.3,0.6,1.3,174.34,58.303
0.3,0.6,1.4,187.32,49.217
0.3,0.6,1.5,202.98,38.671
0.3,0.7,0.4,87.01,148.07
0.3,0.7,0.5,97.804,126.28
0.3,0.7,0.6,106.72,112.88
0.3,0.7,0.7,115.08,102.73
0.3,0.7,0.8,123.28,94.236
0.3,0.7,0.9,131.51,86.689
0.3,0.7,1,139.92,79.682
0.3,0.7,1.1,148.64,72.948
0.3,0.7,1.2,157.8,66.283
0.3,0.7,1.3,167.62,59.492
0.3,0.7,1.4,178.37,52.345
0.3,0.7,1.5,190.58,44.496
0.3,0.8,0.3,84.257,144.87
0.3,0.8,0.4,93.272,123.23
0.3,0.8,0.5,100.93,110.76
0.3,0.8,0.6,108.2,101.66
0.3,0.8,0.7,115.37,94.236
0.3,0.8,0.8,122.57,87.747
0.3,0.8,0.9,129.88,81.806
0.3,0.8,1,137.39,76.178
0.3,0.8,1.1,145.16,70.7
0.3,0.8,1.2,153.3,65.244
0.3,0.8,1.3,161.93,59.688
0.3,0.8,1.4,171.21,53.898
0.3,0.8,1.5,181.44,47.693
0.3,0.9,0.2,81.51,138.09
0.3,0.9,0.3,88.904,116.88
0.3,0.9,0.4,95.496,105.88
0.3,0.9,0.5,101.9,98.193
0.3,0.9,0.6,108.27,92.035
0.3,0.9,0.7,114.68,86.689
0.3,0.9,0.8,121.2,81.806
0.3,0.9,0.9,127.85,77.187
0.3,0.9,1,134.69,72.705
0.3,0.9,1.1,141.76,68.269
0.3,0.9,1.2,149.13,63.801
0.3,0.9,1.3,156.88,59.229
0.3,0.9,1.4,165.13,54.473
0.3,0.9,1.5,174.03,49.428
0.3,1,0.1,78.337,119.86
0.3,1,0.2,84.257,103.46
0.3,1,0.3,90,96.283
0.3,1,0.4,95.737,91.263
0.3,1,0.5,101.51,87.076
0.3,1,0.6,107.35,83.28
0.3,1,0.7,113.28,79.682
0.3,1,0.8,119.32,76.178
0.3,1,0.9,125.49,72.705
0.3,1,1,131.83,69.218
0.3,1,1.1,138.37,65.68
0.3,1,1.2,145.16,62.054
0.3,1,1.3,152.26,58.303
0.3,1,1.4,159.73,54.381
0.3,1,1.5,167.7,50.229
0.3,1.1,0.1,77.733,60.062
0.3,1.1,0.2,83.58,74.959
0.3,1.1,0.3,89.109,77.73
0.3,1.1,0.4,94.599,77.73
0.3,1.1,0.5,100.11,76.628
0.3,1.1,0.6,105.67,74.959
0.3,1.1,0.7,111.3,72.948
0.3,1.1,0.8,117.02,70.7
0.3,1.1,0.9,122.86,68.269
0.3,1.1,1,128.83,65.68
0.3,1.1,1.1,134.97,62.945
0.3,1.1,1.2,141.31,60.062
0.3,1.1,1.3,147.9,57.021
0.3,1.1,1.4,154.79,53.804
0.3,1.1,1.5,162.05,50.379
0.3,1.2,0.2,79.713,41.942
0.3,1.2,0.3,86.448,58.613
0.3,1.2,0.4,92.242,64.193
0.3,1.2,0.5,97.804,66.283
0.3,1.2,0.6,103.3,66.742
0.3,1.2,0.7,108.8,66.283
0.3,1.2,0.8,114.34,65.244
0.3,1.2,0.9,119.95,63.801
0.3,1.2,1,125.67,62.054
0.3,1.2,1.1,131.51,60.062
0.3,1.2,1.2,137.51,57.855
0.3,1.2,1.3,143.71,55.451
0.3,1.2,1.4,150.15,52.851
0.3,1.2,1.5,156.88,50.045
0.3,1.3,0.3,81.001,34.079
0.3,1.3,0.4,88.462,49.332
0.3,1.3,0.5,94.546,55.451
0.3,1.3,0.6,100.24,58.303
0.3,1.3,0.7,105.78,59.492
0.3,1.3,0.8,111.27,59.688
0.3,1.3,0.9,116.77,59.229
0.3,1.3,1,122.32,58.303
0.3,1.3,1.1,127.96,57.021
0.3,1.3,1.2,133.72,55.451
0.3,1.3,1.3,139.63,53.633
0.3,1.3,1.4,145.72,51.591
0.3,1.3,1.5,152.04,49.332
0.3,1.4,0.4,81.955,29.409
0.3,1.4,0.5,90,43.153
0.3,1.4,0.6,96.346,49.217
0.3,1.4,0.7,102.17,52.345
0.3,1.4,0.8,107.77,53.898
0.3,1.4,0.9,113.28,54.473
0.3,1.4,1,118.77,54.381
0.3,1.4,1.1,124.29,53.804
0.3,1.4,1.2,129.88,52.851
0.3,1.4,1.3,135.58,51.591
0.3,1.4,1.4,141.41,50.068
0.3,1.4,1.5,147.42,48.308
0.3,1.5,0.5,82.705,26.232
0.3,1.5,0.6,91.229,38.671
0.3,1.5,0.7,97.804,44.496
0.3,1.5,0.8,103.75,47.693
0.3,1.5,0.9,109.42,49.428
0.3,1.5,1,114.96,50.229
0.3,1.5,1.1,120.45,50.379
0.3,1.5,1.2,125.96,50.045
0.3,1.5,1.3,131.51,49.332
0.3,1.5,1.4,137.16,48.308
0.3,1.5,1.5,142.94,47.015
0.18,0.1,1,157.75,102.71
0.18,0.1,1.1,225.36,37.774
0.18,0.2,0.9,129.58,126.73
0.18,0.2,1,159.53,95.194
0.18,0.2,1.1,189.59,66.643
0.18,0.2,1.2,234.55,27.455
0.18,0.3,0.8,117.49,135.33
0.18,0.3,0.9,138.97,110.48
0.18,0.3,1,158.21,90.774
0.18,0.3,1.1,178.06,72.364
0.18,0.3,1.2,201.19,52.565
0.18,0.3,1.3,238.39,22.855
0.18,0.4,0.7,110.01,139.35
0.18,0.4,0.8,126.99,117.58
0.18,0.4,0.9,141.73,101.26
0.18,0.4,1,156.1,87.105
0.18,0.4,1.1,171.04,73.724
0.18,0.4,1.2,187.53,60.037
0.18,0.4,1.3,207.54,44.456
0.18,0.4,1.4,240.59,20.098
0.18,0.5,0.6,104.59,141.03
0.18,0.5,0.7,118.55,120.97
0.18,0.5,0.8,130.58,106.54
0.18,0.5,0.9,142.09,94.526
0.18,0.5,1,153.66,83.715
0.18,0.5,1.1,165.71,73.408
0.18,0.5,1.2,178.72,63.053
0.18,0.5,1.3,193.45,52.004
0.18,0.5,1.4,211.62,39.022
0.18,0.5,1.5,242.03,18.213
0.18,0.6,0.5,100.25,141.03
0.18,0.6,0.6,111.94,122
0.18,0.6,0.7,122.06,108.82
0.18,0.6,0.8,131.69,98.217
0.18,0.6,0.9,141.26,88.963
0.18,0.6,1,151.02,80.44
0.18,0.6,1.1,161.19,72.25
0.18,0.6,1.2,172.03,64.071
0.18,0.6,1.3,183.92,55.567
0.18,0.6,1.4,197.54,46.249
0.18,0.6,1.5,214.49,35.067
0.18,0.7,0.4,96.51,139.35
0.18,0.7,0.5,106.35,120.97
0.18,0.7,0.6,115,108.82
0.18,0.7,0.7,123.26,99.348
0.18,0.7,0.8,131.46,91.284
0.18,0.7,0.9,139.74,84.021
0.18,0.7,1,148.25,77.205
0.18,0.7,1.1,157.11,70.593
0.18,0.7,1.2,166.48,63.988
0.18,0.7,1.3,176.56,57.193
0.18,0.7,1.4,187.71,49.958
0.18,0.7,1.5,200.56,41.879
0.18,0.8,0.3,93.052,135.33
0.18,0.8,0.4,101.31,117.58
0.18,0.8,0.5,108.76,106.54
0.18,0.8,0.6,115.97,98.217
0.18,0.8,0.7,123.13,91.284
0.18,0.8,0.8,130.37,85.13
0.18,0.8,0.9,137.76,79.425
0.18,0.8,1,145.36,73.965
0.18,0.8,1.1,153.27,68.602
0.18,0.8,1.2,161.58,63.216
0.18,0.8,1.3,170.42,57.686
0.18,0.8,1.4,179.99,51.871
0.18,0.8,1.5,190.61,45.569
0.18,0.9,0.2,89.566,126.73
0.18,0.9,0.3,96.429,110.48
0.18,0.9,0.4,102.89,101.26
0.18,0.9,0.5,109.26,94.526
0.18,0.9,0.6,115.65,88.963
0.18,0.9,0.7,122.11,84.021
0.18,0.9,0.8,128.69,79.425
0.18,0.9,0.9,135.43,75.016
0.18,0.9,1,142.37,70.689
0.18,0.9,1.1,149.57,66.363
0.18,0.9,1.2,157.09,61.971
0.18,0.9,1.3,165.02,57.441
0.18,0.9,1.4,173.48,52.691
0.18,0.9,1.5,182.67,47.609
0.18,1,0.1,85.408,102.71
0.18,1,0.2,91.146,95.194
0.18,1,0.3,96.887,90.774
0.18,1,0.4,102.67,87.105
0.18,1,0.5,108.5,83.715
0.18,1,0.6,114.41,80.44
0.18,1,0.7,120.42,77.205
0.18,1,0.8,126.55,73.965
0.18,1,0.9,132.82,70.689
0.18,1,1,139.26,67.349
0.18,1,1.1,145.92,63.921
0.18,1,1.2,152.85,60.374
0.18,1,1.3,160.1,56.675
0.18,1,1.4,167.75,52.777
0.18,1,1.5,175.94,48.62
0.18,1.1,0.1,82.743,37.774
0.18,1.1,0.2,89.647,66.643
0.18,1.1,0.3,95.454,72.364
0.18,1.1,0.4,101.11,73.724
0.18,1.1,0.5,106.76,73.408
0.18,1.1,0.6,112.43,72.25
0.18,1.1,0.7,118.17,70.593
0.18,1.1,0.8,124,68.602
0.18,1.1,0.9,129.95,66.363
0.18,1.1,1,136.03,63.921
0.18,1.1,1.1,142.29,61.296
0.18,1.1,1.2,148.76,58.496
0.18,1.1,1.3,155.49,55.514
0.18,1.1,1.4,162.54,52.334
0.18,1.1,1.5,169.99,48.922
0.18,1.2,0.2,83.873,27.455
0.18,1.2,0.3,92.117,52.565
0.18,1.2,0.4,98.307,60.037
0.18,1.2,0.5,104.1,63.053
0.18,1.2,0.6,109.77,64.071
0.18,1.2,0.7,115.41,63.988
0.18,1.2,0.8,121.08,63.216
0.18,1.2,0.9,126.82,61.971
0.18,1.2,1,132.65,60.374
0.18,1.2,1.1,138.62,58.496
0.18,1.2,1.2,144.75,56.377
0.18,1.2,1.3,151.08,54.038
0.18,1.2,1.4,157.67,51.482
0.18,1.2,1.5,164.56,48.703
0.18,1.3,0.3,84.627,22.855
0.18,1.3,0.4,93.878,44.456
0.18,1.3,0.5,100.42,52.004
0.18,1.3,0.6,106.38,55.567
0.18,1.3,0.7,112.12,57.193
0.18,1.3,0.8,117.77,57.686
0.18,1.3,0.9,123.42,57.441
0.18,1.3,1,129.1,56.675
0.18,1.3,1.1,134.87,55.514
0.18,1.3,1.2,140.76,54.038
0.18,1.3,1.3,146.79,52.291
0.18,1.3,1.4,153.02,50.301
0.18,1.3,1.5,159.5,48.078
0.18,1.4,0.4,85.19,20.098
0.18,1.4,0.5,95.23,39.022
0.18,1.4,0.6,102.09,46.249
0.18,1.4,0.7,108.2,49.958
0.18,1.4,0.8,114.02,51.871
0.18,1.4,0.9,119.7,52.691
0.18,1.4,1,125.34,52.777
0.18,1.4,1.1,131,52.334
0.18,1.4,1.2,136.73,51.482
0.18,1.4,1.3,142.55,50.301
0.18,1.4,1.4,148.52,48.838
0.18,1.4,1.5,154.67,47.12
0.18,1.5,0.5,85.635,18.213
0.18,1.5,0.6,96.315,35.067
0.18,1.5,0.7,103.44,41.879
0.18,1.5,0.8,109.7,45.569
0.18,1.5,0.9,115.59,47.609
0.18,1.5,1,121.31,48.62
0.18,1.5,1.1,126.96,48.922
0.18,1.5,1.2,132.61,48.703
0.18,1.5,1.3,138.3,48.078
0.18,1.5,1.4,144.09,47.12
0.18,1.5,1.5,150,45.877
0.06,0.1,1,172.67,94.449
0.06,0.1,1.1,255.16,16.663
0.06,0.2,0.9,140.91,121.54
0.06,0.2,1,170.32,91.062
0.06,0.2,1.1,201.1,62.227
0.06,0.2,1.2,258.15,13.305
0.06,0.3,0.8,127.57,131.03
0.06,0.3,0.9,148.41,107.34
0.06,0.3,1,167.61,88.004
0.06,0.3,1.1,187.73,69.598
0.06,0.3,1.2,211.76,49.304
0.06,0.3,1.3,259.41,11.79
0.06,0.4,0.7,119.37,135.44
0.06,0.4,0.8,135.77,114.83
0.06,0.4,0.9,150.39,98.958
0.06,0.4,1,164.79,85.009
0.06,0.4,1.1,179.89,71.678
0.06,0.4,1.2,196.74,57.876
0.06,0.4,1.3,217.62,41.81
0.06,0.4,1.4,260.14,10.878
0.06,0.5,0.6,113.44,137.28
0.06,0.5,0.7,126.91,118.4
0.06,0.5,0.8,138.8,104.45
0.06,0.5,0.9,150.28,92.69
0.06,0.5,1,161.9,82.019
0.06,0.5,1.1,174.07,71.77
0.06,0.5,1.2,187.29,61.393
0.06,0.5,1.3,202.39,50.203
0.06,0.5,1.4,221.41,36.774
0.06,0.5,1.5,260.62,10.254
0.06,0.6,0.5,108.7,137.28
0.06,0.6,0.6,119.97,119.48
0.06,0.6,0.7,129.96,106.82
0.06,0.6,0.8,139.56,96.498
0.06,0.6,0.9,149.15,87.42
0.06,0.6,1,158.96,79.006
0.06,0.6,1.1,169.23,70.873
0.06,0.6,1.2,180.21,62.706
0.06,0.6,1.3,192.32,54.157
0.06,0.6,1.4,206.31,44.694
0.06,0.6,1.5,224.07,33.101
0.06,0.7,0.4,104.6,135.44
0.06,0.7,0.5,114.11,118.4
0.06,0.7,0.6,122.64,106.82
0.06,0.7,0.7,130.88,97.663
0.06,0.7,0.8,139.08,89.803
0.06,0.7,0.9,147.4,82.678
0.06,0.7,1,155.96,75.953
0.06,0.7,1.1,164.9,69.398
0.06,0.7,1.2,174.38,62.818
0.06,0.7,1.3,184.62,56.014
0.06,0.7,1.4,195.99,48.725
0.06,0.7,1.5,209.2,40.506
0.06,0.8,0.3,100.81,131.03
0.06,0.8,0.4,108.81,114.83
0.06,0.8,0.5,116.17,104.45
0.06,0.8,0.6,123.36,96.498
0.06,0.8,0.7,130.54,89.803
0.06,0.8,0.8,137.8,83.813
0.06,0.8,0.9,145.23,78.224
0.06,0.8,1,152.89,72.846
0.06,0.8,1.1,160.87,67.538
0.06,0.8,1.2,169.27,62.184
0.06,0.8,1.3,178.23,56.663
0.06,0.8,1.4,187.95,50.83
0.06,0.8,1.5,198.8,44.47
0.06,0.9,0.2,96.969,121.54
0.06,0.9,0.3,103.66,107.34
0.06,0.9,0.4,110.07,98.958
0.06,0.9,0.5,116.44,92.69
0.06,0.9,0.6,122.85,87.42
0.06,0.9,0.7,129.34,82.678
0.06,0.9,0.8,135.96,78.224
0.06,0.9,0.9,142.75,73.919
0.06,0.9,1,149.75,69.668
0.06,0.9,1.1,157.01,65.397
0.06,0.9,1.2,164.61,61.041
0.06,0.9,1.3,172.64,56.53
0.06,0.9,1.4,181.22,51.78
0.06,0.9,1.5,190.57,46.675
0.06,1,0.1,92.292,94.449
0.06,1,0.2,98.034,91.062
0.06,1,0.3,103.8,88.004
0.06,1,0.4,109.62,85.009
0.06,1,0.5,115.49,82.019
0.06,1,0.6,121.45,79.006
0.06,1,0.7,127.5,75.953
0.06,1,0.8,133.68,72.846
0.06,1,0.9,140,69.668
0.06,1,1,146.51,66.402
0.06,1,1.1,153.23,63.028
0.06,1,1.2,160.23,59.521
0.06,1,1.3,167.56,55.846
0.06,1,1.4,175.32,51.959
0.06,1,1.5,183.63,47.797
0.06,1.1,0.1,87.597,16.663
0.06,1.1,0.2,96.087,62.227
0.06,1.1,0.3,102.09,69.598
0.06,1.1,0.4,107.85,71.678
0.06,1.1,0.5,113.57,71.77
0.06,1.1,0.6,119.32,70.873
0.06,1.1,0.7,125.12,69.398
0.06,1.1,0.8,131.01,67.538
0.06,1.1,0.9,137.01,65.397
0.06,1.1,1,143.16,63.028
0.06,1.1,1.1,149.48,60.46
0.06,1.1,1.2,156.02,57.701
0.06,1.1,1.3,162.82,54.748
0.06,1.1,1.4,169.96,51.585
0.06,1.1,1.5,177.51,48.179
0.06,1.2,0.2,87.965,13.305
0.06,1.2,0.3,98.355,49.304
0.06,1.2,0.4,104.8,57.876
0.06,1.2,0.5,110.73,61.393
0.06,1.2,0.6,116.5,62.706
0.06,1.2,0.7,122.22,62.818
0.06,1.2,0.8,127.96,62.184
0.06,1.2,0.9,133.77,61.041
0.06,1.2,1,139.67,59.521
0.06,1.2,1.1,145.7,57.701
0.06,1.2,1.2,151.89,55.626
0.06,1.2,1.3,158.3,53.319
0.06,1.2,1.4,164.96,50.786
0.06,1.2,1.5,171.95,48.019
0.06,1.3,0.3,88.213,11.79
0.06,1.3,0.4,99.982,41.81
0.06,1.3,0.5,106.82,50.203
0.06,1.3,0.6,112.94,54.157
0.06,1.3,0.7,118.79,56.014
0.06,1.3,0.8,124.53,56.663
0.06,1.3,0.9,130.25,56.53
0.06,1.3,1,136.01,55.846
0.06,1.3,1.1,141.84,54.748
0.06,1.3,1.2,147.8,53.319
0.06,1.3,1.3,153.9,51.609
0.06,1.3,1.4,160.21,49.645
0.06,1.3,1.5,166.76,47.439
0.06,1.4,0.4,88.399,10.878
0.06,1.4,0.5,101.24,36.774
0.06,1.4,0.6,108.41,44.694
0.06,1.4,0.7,114.7,48.725
0.06,1.4,0.8,120.63,50.83
0.06,1.4,0.9,126.41,51.78
0.06,1.4,1,132.14,51.959
0.06,1.4,1.1,137.87,51.585
0.06,1.4,1.2,143.67,50.786
0.06,1.4,1.3,149.56,49.645
0.06,1.4,1.4,155.6,48.212
0.06,1.4,1.5,161.83,46.516
0.06,1.5,0.5,88.547,10.254
0.06,1.5,0.6,102.24,33.101
0.06,1.5,0.7,109.71,40.506
0.06,1.5,0.8,116.15,44.47
0.06,1.5,0.9,122.17,46.675
0.06,1.5,1,127.99,47.797
0.06,1.5,1.1,133.72,48.179
0.06,1.5,1.2,139.45,48.019
0.06,1.5,1.3,145.22,47.439
0.06,1.5,1.4,151.07,46.516
0.06,1.5,1.5,157.06,45.298
-0.06,0.1,1,179.54,94.449
-0.06,0.1,1.1,262.02,16.663
-0.06,0.2,0.9,147.78,121.54
-0.06,0.2,1,177.19,91.062
-0.06,0.2,1.1,207.97,62.227
-0.06,0.2,1.2,265.01,13.305
-0.06,0.3,0.8,134.44,131.03
-0.06,0.3,0.9,155.28,107.34
